uid;date_match;joueurA;joueurB;surf;tournoi;coteA;coteB;probA_modele;probB_modele;evA_pct;evB_pct;marge;zones;psA;psB;mxA;mxB;avA;avB;clv_ps_pct;clv_avg_pct;score_confiance;injury;opp_streak;tourn_spec;elo_a;elo_b;srv_a;srv_b;ret_a;ret_b;trend_elo_a;trend_elo_b;rank_a;rank_b;forme_surf_a;forme_surf_b;forme_5A;forme_5B;clv_closing_60;clv_closing_15;anomalie;resultat;src_resultat
wta_nottingham_janice_tjen_vs_tatjana_maria;2026-06-15;Tatjana Maria;Janice Tjen;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;18;;;;1571.2;1730.9;56;59.8;40.7;40.6;49.4;-53.0;52;40;0V1D;0V1D;;;;;;;
wta_nottingham_emma_raducanu_vs_karolina_pliskova;2026-06-15;Emma Raducanu;Karolina Pliskova;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;6;;;;1769.9;1807.3;57.7;59.4;44.8;41.4;-38.5;82.9;42;106;;;;;;;;;
atp_halle_frances_tiafoe_vs_r16p14;2026-06-17;Frances Tiafoe;R16P14;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;1739.1;;65.6;;35.1;;12.4;;26;;;;;;;;;;
atp_halle_r16p12_vs_terence_atmane;2026-06-17;Terence Atmane;R16P12;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;1558.8;;64.2;;33.8;;82.5;;53;;;;;;;;;;
atp_halle_daniel_altmaier_vs_r16p9;2026-06-17;R16P9;Daniel Altmaier;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;1536.3;;62.7;;32.9;;43.4;;85;;;;;;;;;
atp_halle_felix_auger-aliassime_vs_learner_tien;2026-06-17;Learner Tien;Felix Auger-Aliassime;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;1698.9;;64.2;;37.2;;-20.3;;19;;;;;;0.00;0.00;;0;oddspapi
atp_halle_qf5_vs_qf6;2026-06-19;Qf5;Qf6;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_halle_qf3_vs_qf4;2026-06-19;Qf3;Qf4;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_halle_qf1_vs_qf2;2026-06-19;Qf1;Qf2;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_halle_qf7_vs_qf8;2026-06-19;Qf7;Qf8;Grass;ATP Halle;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_london_ignacio_buse_vs_marcos_giron;2026-06-16;Ignacio Buse;Marcos Giron;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;11;;;;1616.6;1731.9;63.3;63.9;34.4;35.6;78.4;-73.5;35;88;0V1D;0V1D;;;;;;;
atp_london_denis_shapovalov_vs_r16p1;2026-06-17;R16P1;Denis Shapovalov;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;1787.1;;62.5;;38;;-86.8;;42;;0V1D;;;;;;;
atp_london_botic_van_de_zandschulp_vs_tommy_paul;2026-06-17;Tommy Paul;Botic Van de Zandschulp;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;18;;;;1866;1718;67.1;64.4;37.5;37.5;10.2;15.1;28;55;3V1D;1V1D;;;1.54;3.05;;;
atp_london_qf1_vs_qf2;2026-06-19;Qf1;Qf2;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_london_qf7_vs_qf8;2026-06-19;Qf7;Qf8;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_london_qf5_vs_qf6;2026-06-19;Qf5;Qf6;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
atp_london_qf3_vs_qf4;2026-06-19;Qf3;Qf4;Hard;ATP London;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
berlin_eva_lys_vs_magdalena_frech;2026-06-16;Magdalena Frech;Eva Lys;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;11;;;;1705.1;1778.8;56.5;54.1;43.2;45.3;-57.1;-38.6;43;82;0V1D;0V1D;;;;;;;
berlin_karolina_muchova_vs_shuai_zhang;2026-06-16;Shuai Zhang;Karolina Muchova;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;25;;;;1691.2;2035.6;55.3;61.6;42.4;42.1;-27.2;6.7;64;10;0V1D;4V1D;;;;;;;
berlin_linda_noskova_vs_renata_zarazua;2026-06-16;Linda Noskova;Renata Zarazua;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;25;;;;1907.7;1643.3;61.9;55.5;41.2;44.2;4.0;19.4;13;77;2V1D;;;;;;;;
berlin_katerina_siniakova_vs_rebeka_masarova;2026-06-16;Katerina Siniakova;Rebeka Masarova;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;18;;;;1811.1;1682.1;56.6;61;44.3;37.3;-34.9;11.4;32;140;0V1D;0V1D;;;;;;;
berlin_clara_tauson_vs_diane_parry;2026-06-16;Clara Tauson;Diane Parry;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;18;;;;1790.4;1613.2;60.2;59.1;42.5;41.9;-72.4;38.6;24;55;0V1D;;;;;;;;
berlin_paula_badosa_vs_suzan_lamens;2026-06-16;Suzan Lamens;Paula Badosa;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;18;;;;1555.2;1743;52;56.4;43.7;42.4;;-58.8;125;141;;1V1D;;;;;;;
berlin_elise_mertens_vs_nikola_bartunkova;2026-06-17;Elise Mertens;Nikola Bartunkova;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;18;;;;1859.3;1691.6;61.2;55.9;44.8;43;-16.1;29.1;22;61;2V1D;;;;;;;;
berlin_aryna_sabalenka_vs_ekaterina_alexandrova;2026-06-17;Aryna Sabalenka;Ekaterina Alexandrova;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;25;;;;2211.1;1802.1;63.9;60.1;44;44.3;-40.4;-75.7;1;17;5V0D;1V1D;;;1.05;-0.88;;1;oddspapi
berlin_qf7_vs_qf8;2026-06-19;Qf7;Qf8;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
berlin_qf5_vs_qf6;2026-06-19;Qf5;Qf6;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
berlin_qf3_vs_qf4;2026-06-19;Qf3;Qf4;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
berlin_qf1_vs_qf2;2026-06-19;Qf1;Qf2;Hard;Berlin;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wta_nottingham_ann_li_vs_kimberly_birrell;2026-06-16;Ann Li;Kimberly Birrell;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;2;;;;1744.1;1750.7;58.7;56.2;42.9;41.8;63.3;-48.4;29;74;1V1D;0V2D;;;;;;;
wta_nottingham_katie_volynets_vs_mccartney_kessler;2026-06-16;McCartney Kessler;Katie Volynets;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;11;;;;1788.1;1724.1;58;53;43.3;43.8;-26.1;-11.8;39;101;1V2D;0V1D;;;;;;;
wta_nottingham_antonia_ruzic_vs_caty_mcnally;2026-06-16;Caty McNally;Antonia Ruzic;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;2;;;;1727.1;1717.5;56.5;56.5;44.2;42.8;99.1;-38.6;59;58;2V1D;0V1D;;;;;;;
wta_nottingham_leylah_fernandez_vs_zeynep_sonmez;2026-06-16;Zeynep Sonmez;Leylah Fernandez;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;11;;;;1709.2;1801.6;54.4;60.3;45;42;14.0;20.1;67;23;1V1D;1V1D;;;;;;;
wta_nottingham_karolina_pliskova_vs_sara_bejlek;2026-06-16;Sara Bejlek;Karolina Pliskova;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;6;;;;1759.2;1807.3;57;59.4;47.6;41.4;-33.9;82.9;46;106;0V1D;;;;;;;;
wta_nottingham_jessica_bouzas_maneiro_vs_r16p9;2026-06-17;R16P9;Jessica Bouzas Maneiro;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;1660.9;;56.1;;45;;-22.9;;54;;0V1D;;;;;;;
wta_nottingham_r16p7_vs_tatjana_maria;2026-06-17;R16P7;Tatjana Maria;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;1571.2;;56;;40.7;;49.4;;52;;0V1D;;;;;;;
wta_nottingham_marie_bouzkova_vs_r16p6;2026-06-17;Marie Bouzkova;R16P6;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;1772.9;;56.3;;46.3;;9.8;;28;;2V2D;;;;;;;;
wta_nottingham_qinwen_zheng_vs_talia_gibson;2026-06-17;Talia Gibson;Qinwen Zheng;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;11;;;;1776.6;1860.1;59.5;60.2;39.8;42.1;-8.5;-25.0;63;122;3V2D;2V1D;;;-6.06;-6.06;;1;oddspapi
wta_nottingham_r16p13_vs_taylah_preston;2026-06-17;R16P13;Taylah Preston;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;1590.2;;52.4;;49;;;;126;;;;;;;;;
wta_nottingham_emma_navarro_vs_yuliia_starodubtseva;2026-06-17;Yuliia Starodubtseva;Emma Navarro;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;6;;;;1669.7;1713.8;55.6;58.1;44.1;43.3;126.1;68.4;57;25;2V1D;;;;;;;0;oddspapi
wta_nottingham_qf7_vs_qf8;2026-06-19;Qf7;Qf8;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wta_nottingham_qf5_vs_qf6;2026-06-19;Qf5;Qf6;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wta_nottingham_qf3_vs_qf4;2026-06-19;Qf3;Qf4;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wta_nottingham_qf1_vs_qf2;2026-06-19;Qf1;Qf2;Hard;WTA Nottingham;;;0.5000;0.5000;0.00;0.00;0.00;aucune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
